timestamp;buyer;seller;symbol;currency;price;quantity
68600;;;STARFRUIT;SEASHELLS;4984;1
68800;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
68900;;SUBMISSION;STARFRUIT;SEASHELLS;4990;1
69100;SUBMISSION;;STARFRUIT;SEASHELLS;4986;1
69100;;;STARFRUIT;SEASHELLS;4990;1
69100;;;STARFRUIT;SEASHELLS;4986;8
69200;;SUBMISSION;STARFRUIT;SEASHELLS;4990;1
69200;;;STARFRUIT;SEASHELLS;4989;2
69300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
69300;;SUBMISSION;STARFRUIT;SEASHELLS;4990;1
69400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
69600;;;STARFRUIT;SEASHELLS;4985;1
69700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
69700;;;AMETHYSTS;SEASHELLS;9996;1
69700;;;AMETHYSTS;SEASHELLS;9996;1
69700;;;STARFRUIT;SEASHELLS;4985;1
69700;;;STARFRUIT;SEASHELLS;4985;1
70100;SUBMISSION;;STARFRUIT;SEASHELLS;4985;1
70300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;2
70300;;;AMETHYSTS;SEASHELLS;9998;2
70500;SUBMISSION;;STARFRUIT;SEASHELLS;4987;3
70600;;;AMETHYSTS;SEASHELLS;9996;1
70600;;;STARFRUIT;SEASHELLS;4985;2
70800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
70800;SUBMISSION;;STARFRUIT;SEASHELLS;4984;1
71200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
71200;;;STARFRUIT;SEASHELLS;4983;1
71500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
71500;SUBMISSION;;STARFRUIT;SEASHELLS;4985;3
71500;;;AMETHYSTS;SEASHELLS;10002;3
71600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;2
71600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
71700;;;STARFRUIT;SEASHELLS;4984;8
71800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
71900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
72000;;;STARFRUIT;SEASHELLS;4989;1
72200;;SUBMISSION;STARFRUIT;SEASHELLS;4988;3
72400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
72500;;;AMETHYSTS;SEASHELLS;10004;1
72500;;;STARFRUIT;SEASHELLS;4992;1
72600;;;STARFRUIT;SEASHELLS;4986;4
72900;;;AMETHYSTS;SEASHELLS;10004;1
72900;;;STARFRUIT;SEASHELLS;4991;1
73000;;;AMETHYSTS;SEASHELLS;10002;1
73000;;;STARFRUIT;SEASHELLS;4984;1
73100;;;AMETHYSTS;SEASHELLS;10002;1
73400;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
73900;SUBMISSION;;STARFRUIT;SEASHELLS;4983;3
73900;;;STARFRUIT;SEASHELLS;4983;5
74000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
74300;;;STARFRUIT;SEASHELLS;4982;1
74600;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
74900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
75000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
75000;;SUBMISSION;STARFRUIT;SEASHELLS;4987;1
75000;;;AMETHYSTS;SEASHELLS;9995;9
75200;;SUBMISSION;STARFRUIT;SEASHELLS;4986;3
75500;;;AMETHYSTS;SEASHELLS;9996;2
75500;;;STARFRUIT;SEASHELLS;4983;2
75600;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
75900;;;STARFRUIT;SEASHELLS;4982;6
76100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
76200;;;STARFRUIT;SEASHELLS;4983;14
76900;SUBMISSION;;STARFRUIT;SEASHELLS;4984;4
76900;;;STARFRUIT;SEASHELLS;4984;5
77000;;;AMETHYSTS;SEASHELLS;10002;2
77000;;;STARFRUIT;SEASHELLS;4990;2
77100;;SUBMISSION;STARFRUIT;SEASHELLS;4987;2
77200;;;STARFRUIT;SEASHELLS;4989;1
77200;;;STARFRUIT;SEASHELLS;4984;1
77600;;;STARFRUIT;SEASHELLS;4984;3
77600;;;STARFRUIT;SEASHELLS;4984;2
77900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;3
78000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;11
78100;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
78100;SUBMISSION;;STARFRUIT;SEASHELLS;4985;3
78100;;;STARFRUIT;SEASHELLS;4984;1
78500;;;AMETHYSTS;SEASHELLS;10004;1
78500;;;AMETHYSTS;SEASHELLS;10004;10
78700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
78700;SUBMISSION;;STARFRUIT;SEASHELLS;4984;2
78800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
78900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
78900;;SUBMISSION;STARFRUIT;SEASHELLS;4988;1
79000;SUBMISSION;;STARFRUIT;SEASHELLS;4984;3
79100;;;STARFRUIT;SEASHELLS;4983;1
79200;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;3
79200;SUBMISSION;;STARFRUIT;SEASHELLS;4985;1
79200;;;STARFRUIT;SEASHELLS;4985;4
79400;;;STARFRUIT;SEASHELLS;4982;1
79600;;;STARFRUIT;SEASHELLS;4981;13
79800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
79900;;;AMETHYSTS;SEASHELLS;9998;3
79900;;;STARFRUIT;SEASHELLS;4981;1
80100;;SUBMISSION;STARFRUIT;SEASHELLS;4985;4
80500;SUBMISSION;;STARFRUIT;SEASHELLS;4984;4
80500;;;STARFRUIT;SEASHELLS;4984;2
80600;;SUBMISSION;STARFRUIT;SEASHELLS;4985;4
80800;;SUBMISSION;STARFRUIT;SEASHELLS;4986;1
80900;;;STARFRUIT;SEASHELLS;4982;1
81100;;SUBMISSION;STARFRUIT;SEASHELLS;4986;1
81200;;SUBMISSION;STARFRUIT;SEASHELLS;4986;1
81400;;;AMETHYSTS;SEASHELLS;10004;1
81800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
81900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
82200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
82500;;;STARFRUIT;SEASHELLS;4981;1
82600;SUBMISSION;;STARFRUIT;SEASHELLS;4982;3
82600;;;STARFRUIT;SEASHELLS;4982;1
82800;;;AMETHYSTS;SEASHELLS;10002;1
82800;;;STARFRUIT;SEASHELLS;4987;1
82900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
83100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
83100;;;STARFRUIT;SEASHELLS;4983;1
83100;;;STARFRUIT;SEASHELLS;4983;3
83700;;;STARFRUIT;SEASHELLS;4982;1
84000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
84000;;SUBMISSION;STARFRUIT;SEASHELLS;4987;1
84100;;;AMETHYSTS;SEASHELLS;9996;1
84100;;;AMETHYSTS;SEASHELLS;9996;8
84200;;;AMETHYSTS;SEASHELLS;9996;2
84200;;;AMETHYSTS;SEASHELLS;9996;1
84200;;;STARFRUIT;SEASHELLS;4982;1
84300;;;AMETHYSTS;SEASHELLS;10004;2
84500;;;STARFRUIT;SEASHELLS;4983;1
84600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
84600;;SUBMISSION;STARFRUIT;SEASHELLS;4988;1
85000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
85100;;;STARFRUIT;SEASHELLS;4989;14
85100;;;STARFRUIT;SEASHELLS;4982;13
85600;;SUBMISSION;STARFRUIT;SEASHELLS;4987;4
85700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;3
85800;;;STARFRUIT;SEASHELLS;4983;1
85900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
86100;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
86200;SUBMISSION;;STARFRUIT;SEASHELLS;4984;3
86700;;;AMETHYSTS;SEASHELLS;9998;1
86700;;;STARFRUIT;SEASHELLS;4983;1
86800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;5
86900;;SUBMISSION;STARFRUIT;SEASHELLS;4987;2
87200;;;AMETHYSTS;SEASHELLS;9996;1
87400;SUBMISSION;;STARFRUIT;SEASHELLS;4983;1
87700;;;STARFRUIT;SEASHELLS;4982;1
87900;;;AMETHYSTS;SEASHELLS;10005;1
87900;;;STARFRUIT;SEASHELLS;4989;1
88000;;;AMETHYSTS;SEASHELLS;9996;2
88000;;;STARFRUIT;SEASHELLS;4983;2
88100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
88100;;;STARFRUIT;SEASHELLS;4991;8
88200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;5
88300;;;STARFRUIT;SEASHELLS;4985;1
88500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;9
88500;;;STARFRUIT;SEASHELLS;4991;1
88600;SUBMISSION;;STARFRUIT;SEASHELLS;4986;2
88800;SUBMISSION;;STARFRUIT;SEASHELLS;4986;2
88900;;;STARFRUIT;SEASHELLS;4984;1
89100;;;AMETHYSTS;SEASHELLS;9998;1
89100;;;STARFRUIT;SEASHELLS;4984;1
89200;;;AMETHYSTS;SEASHELLS;10002;1
89600;;;AMETHYSTS;SEASHELLS;9996;1
89600;;;STARFRUIT;SEASHELLS;4989;6
89600;;;STARFRUIT;SEASHELLS;4989;2
89800;;;STARFRUIT;SEASHELLS;4984;1
89900;;;AMETHYSTS;SEASHELLS;9995;2
89900;;;STARFRUIT;SEASHELLS;4984;2
90000;;;AMETHYSTS;SEASHELLS;9998;1
90000;;;AMETHYSTS;SEASHELLS;9998;1
90100;;;AMETHYSTS;SEASHELLS;10002;3
90300;;;AMETHYSTS;SEASHELLS;9998;1
90700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
90900;;SUBMISSION;STARFRUIT;SEASHELLS;4990;1
91000;;SUBMISSION;STARFRUIT;SEASHELLS;4990;1
91100;;;AMETHYSTS;SEASHELLS;9996;1
91100;;;STARFRUIT;SEASHELLS;4985;1
91200;;;AMETHYSTS;SEASHELLS;9995;1
91200;;;STARFRUIT;SEASHELLS;4985;1
91500;;;STARFRUIT;SEASHELLS;4986;15
91700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
91700;;SUBMISSION;STARFRUIT;SEASHELLS;4991;1
91700;;;STARFRUIT;SEASHELLS;4990;4
91800;;SUBMISSION;STARFRUIT;SEASHELLS;4991;1
92100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
92200;;;AMETHYSTS;SEASHELLS;9996;1
92200;;;AMETHYSTS;SEASHELLS;9996;1
92200;;;STARFRUIT;SEASHELLS;4987;1
92200;;;STARFRUIT;SEASHELLS;4986;2
92200;;;STARFRUIT;SEASHELLS;4987;7
92300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
92300;;;STARFRUIT;SEASHELLS;4993;12
92600;;SUBMISSION;STARFRUIT;SEASHELLS;4992;1
92700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
92700;;;AMETHYSTS;SEASHELLS;10002;2
92700;;;AMETHYSTS;SEASHELLS;9996;1
92700;;;STARFRUIT;SEASHELLS;4986;1
92700;;;STARFRUIT;SEASHELLS;4987;1
92900;;;AMETHYSTS;SEASHELLS;9998;1
92900;;;STARFRUIT;SEASHELLS;4986;1
93100;;SUBMISSION;STARFRUIT;SEASHELLS;4990;3
93200;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
93200;;;STARFRUIT;SEASHELLS;4990;1
93300;;SUBMISSION;STARFRUIT;SEASHELLS;4990;1
93400;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;3
93400;;;AMETHYSTS;SEASHELLS;10004;2
93400;;;AMETHYSTS;SEASHELLS;10004;5
93600;;;AMETHYSTS;SEASHELLS;10004;1
93600;;;STARFRUIT;SEASHELLS;4993;1
93700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
93800;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
94000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;4
94200;;;AMETHYSTS;SEASHELLS;10002;1
94300;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
94400;;;AMETHYSTS;SEASHELLS;10005;1
94400;;;STARFRUIT;SEASHELLS;4992;1
94600;;;AMETHYSTS;SEASHELLS;9998;1
94700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
94900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
94900;;;STARFRUIT;SEASHELLS;4993;6
95000;;SUBMISSION;STARFRUIT;SEASHELLS;4991;1
95000;;;AMETHYSTS;SEASHELLS;10004;1
95000;;;AMETHYSTS;SEASHELLS;10005;1
95000;;;STARFRUIT;SEASHELLS;4992;1
95600;;;STARFRUIT;SEASHELLS;4986;1
95700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
95800;;;AMETHYSTS;SEASHELLS;10005;7
96000;;;AMETHYSTS;SEASHELLS;9996;1
96000;;;STARFRUIT;SEASHELLS;4986;1
96200;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;5
96200;;;STARFRUIT;SEASHELLS;4986;1
96300;SUBMISSION;;STARFRUIT;SEASHELLS;4987;1
96800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;3
96900;;;STARFRUIT;SEASHELLS;4986;1
97100;;;AMETHYSTS;SEASHELLS;9995;1
97100;;;STARFRUIT;SEASHELLS;4985;1
97200;;;STARFRUIT;SEASHELLS;4986;10
97200;;;STARFRUIT;SEASHELLS;4989;3
97300;SUBMISSION;;STARFRUIT;SEASHELLS;4987;1
97600;;;AMETHYSTS;SEASHELLS;10002;7
97700;;;STARFRUIT;SEASHELLS;4993;1
97900;;;STARFRUIT;SEASHELLS;4988;1
98100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
98300;;SUBMISSION;STARFRUIT;SEASHELLS;4992;2
98400;;;STARFRUIT;SEASHELLS;4992;7
98800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
98800;;SUBMISSION;STARFRUIT;SEASHELLS;4993;1
98900;;;STARFRUIT;SEASHELLS;4994;15
99000;;;STARFRUIT;SEASHELLS;4988;1
99300;;SUBMISSION;STARFRUIT;SEASHELLS;4993;1
99400;;;AMETHYSTS;SEASHELLS;10005;2
99400;;;STARFRUIT;SEASHELLS;4995;2
99600;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
99800;;;STARFRUIT;SEASHELLS;4994;1
99800;;;STARFRUIT;SEASHELLS;4994;3
99900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
99900;;;STARFRUIT;SEASHELLS;4987;1
100000;;;AMETHYSTS;SEASHELLS;10004;1
100000;;;STARFRUIT;SEASHELLS;4992;1
100200;;;AMETHYSTS;SEASHELLS;9998;1
100500;;;AMETHYSTS;SEASHELLS;9995;8
100700;;;AMETHYSTS;SEASHELLS;10002;1
100900;SUBMISSION;;STARFRUIT;SEASHELLS;4988;8
101200;SUBMISSION;;STARFRUIT;SEASHELLS;4987;1
101200;;;AMETHYSTS;SEASHELLS;10005;2
101200;;;STARFRUIT;SEASHELLS;4993;15
101200;;;STARFRUIT;SEASHELLS;4993;2
101300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;2
101500;;;AMETHYSTS;SEASHELLS;9998;3
101500;;;AMETHYSTS;SEASHELLS;10004;2
101500;;;STARFRUIT;SEASHELLS;4987;1
101500;;;STARFRUIT;SEASHELLS;4993;2
101600;SUBMISSION;;STARFRUIT;SEASHELLS;4987;1
101600;;;STARFRUIT;SEASHELLS;4988;5
102000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
102200;;;AMETHYSTS;SEASHELLS;10005;2
102200;;;STARFRUIT;SEASHELLS;4990;1
102200;;;STARFRUIT;SEASHELLS;4989;2
102300;;;AMETHYSTS;SEASHELLS;9998;4
102600;;;AMETHYSTS;SEASHELLS;9998;2
102600;;;AMETHYSTS;SEASHELLS;9998;1
102600;;;STARFRUIT;SEASHELLS;4986;2
102700;;;AMETHYSTS;SEASHELLS;10005;6
102900;;SUBMISSION;STARFRUIT;SEASHELLS;4988;4
103100;;SUBMISSION;STARFRUIT;SEASHELLS;4989;1
103400;;;AMETHYSTS;SEASHELLS;10002;1
103400;;;STARFRUIT;SEASHELLS;4984;1
104000;;SUBMISSION;STARFRUIT;SEASHELLS;4989;1
104200;;;STARFRUIT;SEASHELLS;4984;1
104300;;;STARFRUIT;SEASHELLS;4984;1
104700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
104900;;;AMETHYSTS;SEASHELLS;10004;1
104900;;;STARFRUIT;SEASHELLS;4990;1
105200;;SUBMISSION;STARFRUIT;SEASHELLS;4990;7
105200;;;STARFRUIT;SEASHELLS;4986;1
105300;;SUBMISSION;STARFRUIT;SEASHELLS;4991;1
105400;;;AMETHYSTS;SEASHELLS;10002;1
105600;;SUBMISSION;STARFRUIT;SEASHELLS;4992;1
105700;;SUBMISSION;STARFRUIT;SEASHELLS;4991;1
105800;;SUBMISSION;STARFRUIT;SEASHELLS;4991;7
106000;SUBMISSION;;STARFRUIT;SEASHELLS;4986;4
106100;;;AMETHYSTS;SEASHELLS;9996;2
106100;;;AMETHYSTS;SEASHELLS;9996;5
106200;;;STARFRUIT;SEASHELLS;4991;13
106300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;2
106300;SUBMISSION;;STARFRUIT;SEASHELLS;4987;4
106300;;;AMETHYSTS;SEASHELLS;9998;1
106300;;;STARFRUIT;SEASHELLS;4984;1
106300;;;STARFRUIT;SEASHELLS;4985;4
106400;SUBMISSION;;STARFRUIT;SEASHELLS;4986;6
106500;;;AMETHYSTS;SEASHELLS;10005;10
106600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;3
106600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
106600;;;AMETHYSTS;SEASHELLS;9998;2
106700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
106800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
107000;SUBMISSION;;STARFRUIT;SEASHELLS;4984;2
107100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
107400;;;AMETHYSTS;SEASHELLS;9995;1
107400;;;STARFRUIT;SEASHELLS;4984;1
107600;;;STARFRUIT;SEASHELLS;4989;1
108000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;11
108100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
108400;;SUBMISSION;STARFRUIT;SEASHELLS;4987;1
108500;SUBMISSION;;STARFRUIT;SEASHELLS;4983;1
108600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;3
108600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
109000;;;STARFRUIT;SEASHELLS;4982;1
109100;;;STARFRUIT;SEASHELLS;4983;1
109300;;;STARFRUIT;SEASHELLS;4982;1
109300;;;STARFRUIT;SEASHELLS;4989;11
109600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
109700;SUBMISSION;;STARFRUIT;SEASHELLS;4984;1
109800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
109900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
110000;;;AMETHYSTS;SEASHELLS;9996;1
110100;;;STARFRUIT;SEASHELLS;4983;1
110400;SUBMISSION;;STARFRUIT;SEASHELLS;4984;7
110400;;;AMETHYSTS;SEASHELLS;10005;10
110600;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;8
110600;;SUBMISSION;STARFRUIT;SEASHELLS;4988;1
110700;;SUBMISSION;STARFRUIT;SEASHELLS;4986;3
111000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
111000;;SUBMISSION;STARFRUIT;SEASHELLS;4987;1
111000;;;AMETHYSTS;SEASHELLS;10004;2
111000;;;STARFRUIT;SEASHELLS;4981;4
111100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;4
111100;;;STARFRUIT;SEASHELLS;4988;15
111300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;3
111300;;;STARFRUIT;SEASHELLS;4982;1
111500;;SUBMISSION;STARFRUIT;SEASHELLS;4987;1
111700;;;STARFRUIT;SEASHELLS;4982;1
112100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;5
112200;;SUBMISSION;STARFRUIT;SEASHELLS;4986;1
113000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;4
113000;;;AMETHYSTS;SEASHELLS;10002;6
113300;SUBMISSION;;STARFRUIT;SEASHELLS;4981;5
113700;;;STARFRUIT;SEASHELLS;4979;1
113700;;;STARFRUIT;SEASHELLS;4979;6
113700;;;STARFRUIT;SEASHELLS;4979;6
113800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
113800;;;AMETHYSTS;SEASHELLS;9996;2
113800;;;STARFRUIT;SEASHELLS;4985;13
113800;;;STARFRUIT;SEASHELLS;4979;2
114000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;11
114100;;SUBMISSION;STARFRUIT;SEASHELLS;4984;1
114400;;;AMETHYSTS;SEASHELLS;10002;2
114600;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
114800;;;STARFRUIT;SEASHELLS;4986;2
114800;;;STARFRUIT;SEASHELLS;4986;13
115100;;SUBMISSION;STARFRUIT;SEASHELLS;4985;1
115300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
115700;;SUBMISSION;STARFRUIT;SEASHELLS;4984;1
116000;;;STARFRUIT;SEASHELLS;4979;1
116000;;;STARFRUIT;SEASHELLS;4986;10
116200;;;AMETHYSTS;SEASHELLS;9995;1
116200;;;STARFRUIT;SEASHELLS;4979;1
116700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
116800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;3
116900;;;AMETHYSTS;SEASHELLS;9996;1
116900;;;AMETHYSTS;SEASHELLS;9996;7
117500;SUBMISSION;;STARFRUIT;SEASHELLS;4979;2
117700;;;STARFRUIT;SEASHELLS;4978;5
117900;;;STARFRUIT;SEASHELLS;4978;4
118100;;;AMETHYSTS;SEASHELLS;10002;1
118200;SUBMISSION;;STARFRUIT;SEASHELLS;4977;1
118300;;;STARFRUIT;SEASHELLS;4976;1
118500;;;STARFRUIT;SEASHELLS;4975;1
118700;SUBMISSION;;STARFRUIT;SEASHELLS;4976;7
118700;;;STARFRUIT;SEASHELLS;4976;3
119100;;SUBMISSION;STARFRUIT;SEASHELLS;4979;2
119300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
119300;;;AMETHYSTS;SEASHELLS;10002;1
119600;;;STARFRUIT;SEASHELLS;4974;1
119800;;;AMETHYSTS;SEASHELLS;10000;1
119800;;;STARFRUIT;SEASHELLS;4979;1
119800;;;STARFRUIT;SEASHELLS;4976;1
119900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
119900;;;STARFRUIT;SEASHELLS;4974;1
120000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
120200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
120300;;;AMETHYSTS;SEASHELLS;9996;2
120300;;;STARFRUIT;SEASHELLS;4973;2
120400;SUBMISSION;;STARFRUIT;SEASHELLS;4974;2
120500;;;AMETHYSTS;SEASHELLS;10002;1
120500;;;STARFRUIT;SEASHELLS;4974;3
120500;;;STARFRUIT;SEASHELLS;4974;5
120500;;;STARFRUIT;SEASHELLS;4974;1
120500;;;STARFRUIT;SEASHELLS;4974;4
120600;;;STARFRUIT;SEASHELLS;4973;1
121100;;;STARFRUIT;SEASHELLS;4974;1
121400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;5
121500;;;AMETHYSTS;SEASHELLS;10002;1
121500;;;STARFRUIT;SEASHELLS;4980;1
121800;;;AMETHYSTS;SEASHELLS;10002;1
121900;;SUBMISSION;STARFRUIT;SEASHELLS;4979;1
122300;;;STARFRUIT;SEASHELLS;4974;3
122300;;;STARFRUIT;SEASHELLS;4974;2
122600;;SUBMISSION;STARFRUIT;SEASHELLS;4979;1
122800;;;STARFRUIT;SEASHELLS;4978;6
122900;;SUBMISSION;STARFRUIT;SEASHELLS;4978;1
123000;;;AMETHYSTS;SEASHELLS;9998;1
123000;;;STARFRUIT;SEASHELLS;4973;1
123200;SUBMISSION;;STARFRUIT;SEASHELLS;4974;3
123200;;;STARFRUIT;SEASHELLS;4974;1
123600;;;STARFRUIT;SEASHELLS;4973;7
123700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;6
123800;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
123800;;SUBMISSION;STARFRUIT;SEASHELLS;4977;1
124000;;SUBMISSION;STARFRUIT;SEASHELLS;4977;1
124000;;;AMETHYSTS;SEASHELLS;10005;2
124000;;;STARFRUIT;SEASHELLS;4979;2
124100;SUBMISSION;;STARFRUIT;SEASHELLS;4973;2
124500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;5
124600;;SUBMISSION;STARFRUIT;SEASHELLS;4975;2
124700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
125200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;4
125300;;;STARFRUIT;SEASHELLS;4970;1
125400;;;AMETHYSTS;SEASHELLS;9998;1
125400;;;AMETHYSTS;SEASHELLS;9998;1
125700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;2
125800;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
125900;SUBMISSION;;STARFRUIT;SEASHELLS;4971;2
125900;;;STARFRUIT;SEASHELLS;4971;4
126100;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
126200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;7
126300;;;AMETHYSTS;SEASHELLS;9995;2
126300;;;STARFRUIT;SEASHELLS;4968;2
126400;;;AMETHYSTS;SEASHELLS;9995;2
126400;;;STARFRUIT;SEASHELLS;4969;1
126400;;;STARFRUIT;SEASHELLS;4969;2
126700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;2
127000;;;AMETHYSTS;SEASHELLS;9995;2
127000;;;STARFRUIT;SEASHELLS;4970;2
127400;;;AMETHYSTS;SEASHELLS;10005;2
127400;;;STARFRUIT;SEASHELLS;4974;2
127500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;3
127500;;;STARFRUIT;SEASHELLS;4969;1
127900;;;AMETHYSTS;SEASHELLS;10004;2
127900;;;AMETHYSTS;SEASHELLS;10004;7
128000;;SUBMISSION;STARFRUIT;SEASHELLS;4974;1
128200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
128300;;SUBMISSION;STARFRUIT;SEASHELLS;4973;1
128400;SUBMISSION;;STARFRUIT;SEASHELLS;4969;2
128400;;;AMETHYSTS;SEASHELLS;9996;1
128400;;;STARFRUIT;SEASHELLS;4968;1
128700;;;AMETHYSTS;SEASHELLS;10005;6
128900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;2
128900;;SUBMISSION;STARFRUIT;SEASHELLS;4975;1
128900;;;STARFRUIT;SEASHELLS;4974;4
129600;;;STARFRUIT;SEASHELLS;4970;1
130100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
130100;;SUBMISSION;STARFRUIT;SEASHELLS;4976;1
130200;SUBMISSION;;STARFRUIT;SEASHELLS;4971;2
130300;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
130400;;;STARFRUIT;SEASHELLS;4969;1
